TimeStamp;RH;C
2020-10-19 14:47;49,09;15,38
2020-10-19 15:02;49,09;15,38
2020-10-19 15:17;49,09;15,38
2020-10-19 15:32;49,09;15,38
2020-10-19 15:47;49,09;15,38
2020-10-19 16:02;49,09;15,38
2020-10-19 16:17;49,09;15,09
2020-10-19 16:32;49,09;15,09
2020-10-19 16:47;49,09;15,09
2020-10-19 17:02;49,09;15,09
2020-10-19 17:17;49,09;15,09
2020-10-19 17:32;49,09;15,09
2020-10-19 17:47;49,09;15,09
2020-10-19 18:02;49,09;15,38
2020-10-19 18:17;49,59;15,09
2020-10-19 18:32;49,59;15,38
2020-10-19 18:47;49,09;15,38
2020-10-19 19:02;49,59;15,38
2020-10-19 19:17;49,09;15,38
2020-10-19 19:32;49,09;15,38
2020-10-19 19:47;49,09;15,38
2020-10-19 20:02;49,09;15,38
2020-10-19 20:17;49,09;15,38
2020-10-19 20:32;49,09;15,38
2020-10-19 20:47;49,59;15,38
2020-10-19 21:02;49,59;15,38
2020-10-19 21:17;49,59;15,38
2020-10-19 21:32;49,09;15,38
2020-10-19 21:47;49,59;15,09
2020-10-19 22:02;49,09;15,38
2020-10-19 22:17;49,09;15,38
2020-10-19 22:32;49,09;15,38
2020-10-19 22:47;49,09;15,38
2020-10-19 23:02;49,09;15,38
2020-10-19 23:17;49,09;15,09
2020-10-19 23:32;49,09;15,09
2020-10-19 23:47;48,6;15,09
2020-10-20 00:02;48,6;15,09
2020-10-20 00:17;48,6;15,09
2020-10-20 00:32;48,6;15,09
2020-10-20 00:47;48,6;15,09
2020-10-20 01:02;48,6;15,09
2020-10-20 01:17;48,6;15,09
2020-10-20 01:32;48,6;15,09
2020-10-20 01:47;49,09;14,8
2020-10-20 02:02;49,09;15,38
2020-10-20 02:17;49,09;14,8
2020-10-20 02:32;49,09;14,8
2020-10-20 02:47;48,6;15,09
2020-10-20 03:02;48,6;15,09
2020-10-20 03:17;48,1;15,38
2020-10-20 03:32;48,1;15,38
2020-10-20 03:47;48,1;14,8
2020-10-20 04:02;48,1;15,09
2020-10-20 04:17;47,6;15,09
2020-10-20 04:32;47,6;15,09
2020-10-20 04:47;47,6;14,8
2020-10-20 05:02;47,12;14,8
2020-10-20 05:17;47,6;14,8
2020-10-20 05:32;47,12;14,52
2020-10-20 05:47;47,12;14,52
2020-10-20 06:02;46,63;14,8
2020-10-20 06:17;47,12;15,09
2020-10-20 06:32;47,12;14,8
2020-10-20 06:47;47,12;15,09
2020-10-20 07:02;46,63;14,8
2020-10-20 07:17;46,63;15,09
2020-10-20 07:32;46,63;15,09
2020-10-20 07:47;47,12;14,52
2020-10-20 08:02;46,63;15,09
2020-10-20 08:17;46,63;15,09
2020-10-20 08:32;46,63;15,09
2020-10-20 08:47;47,12;15,09
2020-10-20 09:02;47,12;14,8
2020-10-20 09:17;46,63;14,8
2020-10-20 09:32;46,63;14,8
2020-10-20 09:47;46,63;14,8
2020-10-20 10:02;47,12;14,8
2020-10-20 10:17;47,12;15,09
2020-10-20 10:32;46,63;15,09
2020-10-20 10:47;47,12;15,09
2020-10-20 11:02;47,12;14,8
2020-10-20 11:17;47,12;15,09
2020-10-20 11:32;46,63;15,09
2020-10-20 11:47;47,12;15,09
2020-10-20 12:02;46,63;14,8
2020-10-20 12:17;46,63;15,09
2020-10-20 12:32;47,12;15,09
2020-10-20 12:47;47,12;15,38
2020-10-20 13:02;47,12;15,09
2020-10-20 13:17;47,12;15,09
2020-10-20 13:32;47,12;15,38
2020-10-20 13:47;47,12;15,38
2020-10-20 14:02;46,63;14,8
2020-10-20 14:17;46,63;14,8
2020-10-20 14:32;46,63;15,09
2020-10-20 14:47;46,63;15,09
2020-10-20 15:02;46,63;15,09
2020-10-20 15:17;46,63;15,09
2020-10-20 15:32;46,63;15,09
2020-10-20 15:47;46,63;15,09
2020-10-20 16:02;46,63;15,09
2020-10-20 16:17;46,63;15,09
2020-10-20 16:32;46,63;15,09
2020-10-20 16:47;46,63;15,09
2020-10-20 17:02;46,63;15,09
2020-10-20 17:17;46,63;15,09
2020-10-20 17:32;47,12;15,09
2020-10-20 17:47;46,63;15,09
2020-10-20 18:02;46,63;15,09
2020-10-20 18:17;46,63;15,09
2020-10-20 18:32;46,63;15,09
2020-10-20 18:47;46,63;15,09
2020-10-20 19:02;46,63;15,09
2020-10-20 19:17;47,12;15,09
2020-10-20 19:32;47,12;14,8
2020-10-20 19:47;47,12;14,8
2020-10-20 20:02;47,12;14,8
2020-10-20 20:17;47,12;14,8
2020-10-20 20:32;47,12;14,8
2020-10-20 20:47;47,12;15,09
2020-10-20 21:02;47,12;15,09
2020-10-20 21:17;46,63;15,09
2020-10-20 21:32;46,63;15,09
2020-10-20 21:47;46,63;15,09
2020-10-20 22:02;46,63;15,09
2020-10-20 22:17;47,12;15,09
2020-10-20 22:32;47,12;15,09
2020-10-20 22:47;47,12;15,09
2020-10-20 23:02;47,12;15,09
2020-10-20 23:17;46,63;14,8
2020-10-20 23:32;46,63;14,8
2020-10-20 23:47;46,63;14,8
2020-10-21 00:02;46,63;14,8
2020-10-21 00:17;46,63;14,8
2020-10-21 00:32;46,63;14,8
2020-10-21 00:47;46,63;14,8
2020-10-21 01:02;46,63;14,8
2020-10-21 01:17;46,63;14,8
2020-10-21 01:32;46,63;14,8
2020-10-21 01:47;46,63;14,8
2020-10-21 02:02;46,63;15,09
2020-10-21 02:17;46,15;15,09
2020-10-21 02:32;46,15;14,8
2020-10-21 02:47;46,15;14,8
2020-10-21 03:02;46,15;15,09
2020-10-21 03:17;46,15;15,09
2020-10-21 03:32;46,15;14,8
2020-10-21 03:47;46,15;14,8
2020-10-21 04:02;46,15;14,8
2020-10-21 04:17;46,15;14,8
2020-10-21 04:32;46,15;14,8
2020-10-21 04:47;46,15;14,8
2020-10-21 05:02;46,15;14,8
2020-10-21 05:17;46,15;14,8
2020-10-21 05:32;46,15;14,8
2020-10-21 05:47;46,15;14,8
2020-10-21 06:02;46,15;14,8
2020-10-21 06:17;46,15;14,8
2020-10-21 06:32;46,15;14,8
2020-10-21 06:47;46,15;14,8
2020-10-21 07:02;46,15;14,8
2020-10-21 07:17;46,15;14,8
2020-10-21 07:32;46,15;14,8
2020-10-21 07:47;46,15;14,8
2020-10-21 08:02;46,15;14,8
2020-10-21 08:17;46,15;14,8
2020-10-21 08:32;46,15;14,52
2020-10-21 08:47;46,15;14,8
2020-10-21 09:02;46,15;14,8
2020-10-21 09:17;46,63;14,52
2020-10-21 09:32;46,63;14,52
2020-10-21 09:47;46,63;14,52
2020-10-21 10:02;46,63;14,52
2020-10-21 10:17;46,63;14,52
2020-10-21 10:32;46,63;14,52
2020-10-21 10:47;46,63;14,8
2020-10-21 11:02;46,63;14,8
2020-10-21 11:17;46,63;14,8
2020-10-21 11:32;46,63;14,8
2020-10-21 11:47;46,63;14,8
2020-10-21 12:02;46,63;14,8
2020-10-21 12:17;47,12;14,8
2020-10-21 12:32;47,12;14,8
2020-10-21 12:47;47,12;14,8
2020-10-21 13:02;47,12;14,8
2020-10-21 13:17;46,63;14,8
2020-10-21 13:32;46,63;14,8
2020-10-21 13:47;47,12;14,52
2020-10-21 14:02;47,12;14,52
2020-10-21 14:17;47,12;14,8
2020-10-21 14:32;47,6;14,8
2020-10-21 14:47;47,6;14,8
2020-10-21 15:02;47,6;14,8
2020-10-21 15:17;47,6;14,8
2020-10-21 15:32;47,6;14,8
2020-10-21 15:47;47,6;14,8
2020-10-21 16:02;47,6;14,8
2020-10-21 16:17;47,6;14,8
2020-10-21 16:32;47,6;14,8
2020-10-21 16:47;47,6;14,8
2020-10-21 17:02;47,6;14,8
2020-10-21 17:17;47,6;14,8
2020-10-21 17:32;47,6;14,8
2020-10-21 17:47;47,6;14,8
2020-10-21 18:02;47,6;14,8
2020-10-21 18:17;47,6;15,09
2020-10-21 18:32;47,6;15,09
2020-10-21 18:47;48,1;15,09
2020-10-21 19:02;48,1;15,09
2020-10-21 19:17;48,1;15,09
2020-10-21 19:32;48,1;15,09
2020-10-21 19:47;48,1;15,09
2020-10-21 20:02;48,1;15,09
2020-10-21 20:17;48,1;15,09
2020-10-21 20:32;48,1;15,09
2020-10-21 20:47;48,1;15,09
2020-10-21 21:02;48,1;15,09
2020-10-21 21:17;48,1;15,09
2020-10-21 21:32;48,1;15,09
2020-10-21 21:47;48,1;15,09
2020-10-21 22:02;48,1;14,8
2020-10-21 22:17;48,1;14,8
2020-10-21 22:32;48,1;14,8
2020-10-21 22:47;48,1;14,8
2020-10-21 23:02;48,1;14,8
2020-10-21 23:17;48,1;15,09
2020-10-21 23:32;48,6;15,09
2020-10-21 23:47;48,6;15,09
2020-10-22 00:02;48,6;15,09
2020-10-22 00:17;48,6;15,09
2020-10-22 00:32;48,6;15,09
2020-10-22 00:47;48,6;15,09
2020-10-22 01:02;48,6;15,09
2020-10-22 01:17;48,6;15,09
2020-10-22 01:32;48,6;15,09
2020-10-22 01:47;48,6;15,09
2020-10-22 02:02;48,6;15,09
2020-10-22 02:17;48,6;15,09
2020-10-22 02:32;48,6;15,09
2020-10-22 02:47;49,09;14,8
2020-10-22 03:02;49,09;14,8
2020-10-22 03:17;49,09;15,09
2020-10-22 03:32;49,09;15,38
2020-10-22 03:47;49,09;15,38
2020-10-22 04:02;49,09;15,38
2020-10-22 04:17;49,09;15,38
2020-10-22 04:32;49,09;15,09
2020-10-22 04:47;49,09;15,09
2020-10-22 05:02;49,09;15,09
2020-10-22 05:17;49,09;15,09
2020-10-22 05:32;49,09;15,09
2020-10-22 05:47;49,09;15,09
2020-10-22 06:02;49,09;15,09
2020-10-22 06:17;49,09;15,09
2020-10-22 06:32;49,09;15,09
2020-10-22 06:47;49,09;15,09
2020-10-22 07:02;49,09;15,09
2020-10-22 07:17;49,09;15,09
2020-10-22 07:32;49,09;15,09
2020-10-22 07:47;49,09;15,09
2020-10-22 08:02;49,59;15,09
2020-10-22 08:17;49,59;15,09
2020-10-22 08:32;49,59;15,09
2020-10-22 08:47;49,59;15,38
2020-10-22 09:02;49,59;15,38
2020-10-22 09:17;50,09;15,38
2020-10-22 09:32;50,09;15,66
2020-10-22 09:47;50,09;15,38
2020-10-22 10:02;50,09;15,38
2020-10-22 10:17;50,09;15,66
2020-10-22 10:32;50,09;15,38
2020-10-22 10:47;50,09;15,66
2020-10-22 11:02;50,09;15,66
2020-10-22 11:17;50,09;15,66
2020-10-22 11:32;50,09;15,66
2020-10-22 11:47;50,09;15,66
2020-10-22 12:02;52,08;15,38
2020-10-22 12:17;51,08;15,66
2020-10-22 12:32;50,58;15,66
2020-10-22 12:47;51,58;15,66
2020-10-22 13:02;51,08;15,38
2020-10-22 13:17;51,08;15,66
2020-10-22 13:32;51,08;15,66
2020-10-22 13:47;51,08;15,66
2020-10-22 14:02;51,08;15,66
2020-10-22 14:17;51,08;15,38
2020-10-22 14:32;51,08;15,38
2020-10-22 14:47;51,08;15,38
2020-10-22 15:02;51,08;15,38
2020-10-22 15:17;51,08;15,38
2020-10-22 15:32;51,08;15,38
2020-10-22 15:47;51,08;15,38
2020-10-22 16:02;51,08;15,38
2020-10-22 16:17;51,08;15,38
2020-10-22 16:32;51,08;15,38
2020-10-22 16:47;51,08;15,38
2020-10-22 17:02;51,08;15,38
2020-10-22 17:17;51,08;15,38
2020-10-22 17:32;52,08;15,66
2020-10-22 17:47;52,57;15,66
2020-10-22 18:02;52,08;15,95
2020-10-22 18:17;52,08;15,66
2020-10-22 18:32;52,08;15,66
2020-10-22 18:47;51,58;15,38
2020-10-22 19:02;51,58;15,38
2020-10-22 19:17;52,08;15,66
2020-10-22 19:32;52,08;15,66
2020-10-22 19:47;52,08;15,66
2020-10-22 20:02;52,08;15,66
2020-10-22 20:17;52,08;15,66
2020-10-22 20:32;52,08;15,66
2020-10-22 20:47;52,08;15,66
2020-10-22 21:02;52,08;15,66
2020-10-22 21:17;52,08;15,66
2020-10-22 21:32;52,08;15,66
2020-10-22 21:47;52,08;15,66
2020-10-22 22:02;52,08;15,66
2020-10-22 22:17;52,08;15,66
2020-10-22 22:32;52,08;15,66
2020-10-22 22:47;52,08;15,66
2020-10-22 23:02;52,08;15,95
2020-10-22 23:17;52,08;15,95
2020-10-22 23:32;52,08;15,95
2020-10-22 23:47;52,08;15,95
2020-10-23 00:02;52,08;15,95
2020-10-23 00:17;52,08;15,95
2020-10-23 00:32;52,08;15,95
2020-10-23 00:47;52,08;15,95
2020-10-23 01:02;52,08;15,95
2020-10-23 01:17;52,57;15,66
2020-10-23 01:32;52,57;15,95
2020-10-23 01:47;52,57;15,95
2020-10-23 02:02;52,57;15,95
2020-10-23 02:17;52,57;15,95
2020-10-23 02:32;52,57;15,95
2020-10-23 02:47;52,57;15,95
2020-10-23 03:02;52,57;15,95
2020-10-23 03:17;52,57;15,95
2020-10-23 03:32;52,57;15,95
2020-10-23 03:47;52,57;15,95
2020-10-23 04:02;52,57;16,24
2020-10-23 04:17;52,57;16,24
2020-10-23 04:32;52,57;15,95
2020-10-23 04:47;52,57;16,24
2020-10-23 05:02;52,57;16,24
2020-10-23 05:17;52,57;15,95
2020-10-23 05:32;52,57;15,95
2020-10-23 05:47;52,57;15,95
2020-10-23 06:02;52,57;15,95
2020-10-23 06:17;52,57;15,95
2020-10-23 06:32;52,57;15,66
2020-10-23 06:47;52,57;15,66
2020-10-23 07:02;52,57;15,66
2020-10-23 07:17;53,07;15,95
2020-10-23 07:32;53,07;15,95
2020-10-23 07:47;53,07;15,95
2020-10-23 08:02;53,07;15,95
2020-10-23 08:17;53,07;16,54
2020-10-23 08:32;53,07;16,54
2020-10-23 08:47;53,07;16,54
2020-10-23 09:02;53,07;16,24
2020-10-23 09:17;53,07;16,54
2020-10-23 09:32;53,07;16,54
2020-10-23 09:47;53,07;16,54
2020-10-23 10:02;53,07;16,54
2020-10-23 10:17;53,07;16,54
2020-10-23 10:32;53,07;16,54
2020-10-23 10:47;53,07;16,54
2020-10-23 11:02;53,07;16,54
2020-10-23 11:17;53,07;16,54
2020-10-23 11:32;53,07;16,54
2020-10-23 11:47;53,07;16,54
2020-10-23 12:02;53,07;16,54
2020-10-23 12:17;53,07;16,54
2020-10-23 12:32;53,07;16,24
2020-10-23 12:47;53,07;16,24
2020-10-23 13:02;53,07;16,24
2020-10-23 13:17;53,07;16,24
2020-10-23 13:32;53,07;16,24
2020-10-23 13:47;53,57;16,24
2020-10-23 14:02;53,57;16,24
2020-10-23 14:17;53,57;16,24
2020-10-23 14:32;53,57;16,24
2020-10-23 14:47;53,57;16,54
2020-10-23 15:02;53,57;16,24
2020-10-23 15:17;53,57;16,24
2020-10-23 15:32;53,57;16,24
2020-10-23 15:47;53,07;16,54
2020-10-23 16:02;53,07;16,54
2020-10-23 16:17;53,07;16,54
2020-10-23 16:32;52,57;16,24
2020-10-23 16:47;52,57;16,24
2020-10-23 17:02;52,57;16,24
2020-10-23 17:17;52,08;16,54
2020-10-23 17:32;51,58;16,24
2020-10-23 17:47;51,58;16,24
2020-10-23 18:02;51,58;16,54
2020-10-23 18:17;51,58;16,24
2020-10-23 18:32;51,58;16,24
2020-10-23 18:47;51,58;16,24
2020-10-23 19:02;51,58;16,24
2020-10-23 19:17;51,58;15,95
2020-10-23 19:32;51,58;15,95
2020-10-23 19:47;51,58;16,24
2020-10-23 20:02;51,58;16,24
2020-10-23 20:17;51,08;16,24
2020-10-23 20:32;50,58;16,24
2020-10-23 20:47;50,58;16,54
2020-10-23 21:02;50,58;15,95
2020-10-23 21:17;50,58;15,95
2020-10-23 21:32;50,58;15,66
2020-10-23 21:47;50,09;15,95
2020-10-23 22:02;50,09;16,24
2020-10-23 22:17;49,59;15,95
2020-10-23 22:32;49,59;15,95
2020-10-23 22:47;49,59;15,95
2020-10-23 23:02;49,59;15,95
2020-10-23 23:17;49,59;15,95
2020-10-23 23:32;49,59;15,66
2020-10-23 23:47;49,09;15,66
2020-10-24 00:02;49,59;15,66
2020-10-24 00:17;49,59;15,66
2020-10-24 00:32;49,59;15,66
2020-10-24 00:47;49,59;15,66
2020-10-24 01:02;49,59;15,66
2020-10-24 01:17;49,59;15,66
2020-10-24 01:32;49,59;15,66
2020-10-24 01:47;49,09;15,66
2020-10-24 02:02;49,09;15,95
2020-10-24 02:17;49,09;15,95
2020-10-24 02:32;49,09;15,95
2020-10-24 02:47;49,09;15,66
2020-10-24 03:02;49,59;15,95
2020-10-24 03:17;49,09;15,95
2020-10-24 03:32;49,09;15,95
2020-10-24 03:47;49,09;15,95
2020-10-24 04:02;49,09;15,66
2020-10-24 04:17;49,09;15,66
2020-10-24 04:32;49,09;15,66
2020-10-24 04:47;49,09;15,38
2020-10-24 05:02;49,09;15,38
2020-10-24 05:17;49,09;15,38
2020-10-24 05:32;49,09;15,38
2020-10-24 05:47;49,09;15,38
2020-10-24 06:02;49,09;15,66
2020-10-24 06:17;49,09;15,38
2020-10-24 06:32;49,09;15,38
2020-10-24 06:47;49,09;15,38
2020-10-24 07:02;49,09;15,38
2020-10-24 07:17;48,6;15,38
2020-10-24 07:32;48,6;15,66
2020-10-24 07:47;48,6;15,66
2020-10-24 08:02;48,6;15,66
2020-10-24 08:17;48,6;15,66
2020-10-24 08:32;48,6;15,38
2020-10-24 08:47;48,6;15,38
2020-10-24 09:02;48,6;15,66
2020-10-24 09:17;48,6;15,66
2020-10-24 09:32;48,6;15,66
2020-10-24 09:47;48,1;15,38
2020-10-24 10:02;48,6;15,66
2020-10-24 10:17;48,6;15,38
2020-10-24 10:32;48,6;15,38
2020-10-24 10:47;43,24;13,95
2020-10-24 11:02;46,63;12,28
2020-10-24 11:17;49,59;10,92
2020-10-24 11:32;53,07;10,11
2020-10-24 11:47;55,06;9,05
2020-10-24 12:02;61,04;9,05
2020-10-24 12:17;60,03;9,31
2020-10-24 12:32;61,55;9,84
2020-10-24 12:47;65,63;9,84
2020-10-24 13:02;65,63;10,38
2020-10-24 13:17;65,63;10,65
2020-10-24 13:32;65,63;10,92
2020-10-24 13:47;65,63;10,92
2020-10-24 14:02;65,12;11,19
2020-10-24 14:17;64,61;11,19
2020-10-24 14:32;63,59;11,46
2020-10-24 14:47;63,08;11,46
2020-10-24 15:02;63,08;11,73
2020-10-24 15:17;62,57;12,01
2020-10-24 15:32;61,55;12,01
2020-10-24 15:47;61,04;11,73
2020-10-24 16:02;61,04;12,28
2020-10-24 16:17;60,53;12,28
2020-10-24 16:32;60,03;12,56
2020-10-24 16:47;59,53;12,28
2020-10-24 17:02;59,04;12,84
2020-10-24 17:17;58,54;12,84
2020-10-24 17:32;58,54;13,11
2020-10-24 17:47;58,04;12,84
2020-10-24 18:02;58,04;12,84
2020-10-24 18:17;57,54;13,11
2020-10-24 18:32;57,05;12,84
2020-10-24 18:47;56,55;13,11
2020-10-24 19:02;56,05;13,39
2020-10-24 19:17;56,05;13,39
2020-10-24 19:32;56,05;13,39
2020-10-24 19:47;55,56;13,39
2020-10-24 20:02;55,56;13,39
2020-10-24 20:17;55,56;13,67
2020-10-24 20:32;55,06;13,67
2020-10-24 20:47;55,06;13,67
2020-10-24 21:02;54,56;13,67
2020-10-24 21:17;54,56;13,67
2020-10-24 21:32;54,06;13,67
2020-10-24 21:47;54,06;13,95
2020-10-24 22:02;53,57;13,95
2020-10-24 22:17;54,06;14,24
2020-10-24 22:32;53,57;13,95
2020-10-24 22:47;53,57;13,67
2020-10-24 23:02;53,57;13,95
2020-10-24 23:17;53,57;13,95
2020-10-24 23:32;53,07;14,24
2020-10-24 23:47;53,07;14,24
2020-10-25 00:02;53,07;14,24
2020-10-25 00:17;53,07;14,24
2020-10-25 00:32;53,07;14,24
2020-10-25 00:47;53,07;13,95
2020-10-25 01:02;52,57;13,95
2020-10-25 01:17;52,57;14,52
2020-10-25 01:32;52,57;14,52
2020-10-25 01:47;52,08;14,52
2020-10-25 02:02;52,08;14,52
2020-10-25 02:17;52,08;14,24
2020-10-25 02:32;51,58;14,24
2020-10-25 02:47;51,58;14,52
2020-10-25 03:02;51,08;14,52
2020-10-25 03:17;51,08;14,52
2020-10-25 03:32;51,08;14,52
2020-10-25 03:47;51,08;14,52
2020-10-25 04:02;51,08;14,52
2020-10-25 04:17;51,08;14,52
2020-10-25 04:32;51,58;14,52
2020-10-25 04:47;51,58;14,8
2020-10-25 05:02;51,58;14,8
2020-10-25 05:17;51,58;14,52
2020-10-25 05:32;51,08;14,52
2020-10-25 05:47;51,08;14,8
2020-10-25 06:02;51,08;14,52
2020-10-25 06:17;50,58;14,8
2020-10-25 06:32;50,58;14,8
2020-10-25 06:47;50,58;14,8
2020-10-25 07:02;50,58;14,52
2020-10-25 07:17;50,58;14,52
2020-10-25 07:32;50,58;14,52
2020-10-25 07:47;50,58;14,52
2020-10-25 08:02;50,58;14,52
2020-10-25 08:17;50,58;14,52
2020-10-25 08:32;50,09;14,52
2020-10-25 08:47;50,09;14,52
2020-10-25 09:02;50,09;15,09
2020-10-25 09:17;50,09;15,09
2020-10-25 09:32;50,09;15,09
2020-10-25 09:47;50,09;14,8
2020-10-25 10:02;50,09;15,09
2020-10-25 10:17;50,09;15,09
2020-10-25 10:32;50,09;15,09
2020-10-25 10:47;50,09;15,09
2020-10-25 11:02;50,09;15,09
2020-10-25 11:17;50,09;15,09
2020-10-25 11:32;50,09;15,09
2020-10-25 11:47;50,09;15,09
2020-10-25 12:02;50,09;15,09
2020-10-25 12:17;50,09;14,8
2020-10-25 12:32;50,58;14,8
2020-10-25 12:47;50,09;14,8
2020-10-25 13:02;50,09;15,09
2020-10-25 13:17;50,09;15,09
2020-10-25 13:32;50,09;15,09
2020-10-25 13:47;50,09;15,09
2020-10-25 14:02;50,09;15,09
2020-10-25 14:17;50,09;15,09
2020-10-25 14:32;50,09;15,09
2020-10-25 14:47;50,09;15,09
2020-10-25 15:02;50,09;15,09
2020-10-25 15:17;50,09;15,09
2020-10-25 15:32;50,09;15,09
2020-10-25 15:47;50,09;15,09
2020-10-25 16:02;50,09;15,09
2020-10-25 16:17;50,58;14,8
2020-10-25 16:32;50,58;15,09
2020-10-25 16:47;50,58;15,09
2020-10-25 17:02;50,58;15,09
2020-10-25 17:17;50,58;15,09
2020-10-25 17:32;48,6;15,09
2020-10-25 17:47;49,09;15,09
2020-10-25 18:02;49,59;15,38
2020-10-25 18:17;50,09;15,38
2020-10-25 18:32;50,09;15,38
2020-10-25 18:47;50,09;15,38
2020-10-25 19:02;50,09;15,38
2020-10-25 19:17;50,09;15,38
2020-10-25 19:32;50,09;15,38
2020-10-25 19:47;50,09;15,38
2020-10-25 20:02;50,09;15,09
2020-10-25 20:17;50,09;15,09
2020-10-25 20:32;50,58;15,09
2020-10-25 20:47;50,58;15,09
2020-10-25 21:02;50,58;15,38
2020-10-25 21:17;50,58;15,38
2020-10-25 21:32;50,58;15,38
2020-10-25 21:47;50,58;15,38
2020-10-25 22:02;50,58;15,38
2020-10-25 22:17;50,58;15,38
2020-10-25 22:32;50,58;15,38
2020-10-25 22:47;50,58;15,38
2020-10-25 23:02;50,58;15,38
2020-10-25 23:17;50,58;15,66
2020-10-25 23:32;50,58;15,38
2020-10-25 23:47;50,58;15,66
2020-10-26 00:02;50,58;15,66
2020-10-26 00:17;50,58;15,66
2020-10-26 00:32;50,58;15,66
2020-10-26 00:47;50,58;15,95
2020-10-26 01:02;50,58;15,95
2020-10-26 01:17;50,58;15,95
2020-10-26 01:32;51,08;15,95
2020-10-26 01:47;51,08;15,66
2020-10-26 02:02;51,08;15,66
2020-10-26 02:17;51,08;15,66
2020-10-26 02:32;51,08;15,95
2020-10-26 02:47;51,08;15,95
2020-10-26 03:02;51,08;15,95
2020-10-26 03:17;51,08;15,95
2020-10-26 03:32;51,08;15,95
2020-10-26 03:47;51,08;15,95
2020-10-26 04:02;51,08;15,95
2020-10-26 04:17;51,08;15,95
2020-10-26 04:32;51,08;15,95
2020-10-26 04:47;51,08;15,66
2020-10-26 05:02;51,58;15,95
2020-10-26 05:17;51,58;15,95
2020-10-26 05:32;51,58;15,95
2020-10-26 05:47;51,58;15,95
2020-10-26 06:02;51,08;16,24
2020-10-26 06:17;51,08;16,24
2020-10-26 06:32;51,08;16,24
2020-10-26 06:47;51,58;16,24
2020-10-26 07:02;51,58;16,24
2020-10-26 07:17;51,58;16,24
2020-10-26 07:32;51,58;15,95
2020-10-26 07:47;51,58;15,95
2020-10-26 08:02;51,58;15,95
2020-10-26 08:17;51,58;15,95
2020-10-26 08:32;52,08;15,95
2020-10-26 08:47;52,08;16,24
2020-10-26 09:02;52,08;16,24
2020-10-26 09:17;52,08;16,24
2020-10-26 09:32;52,08;16,54
2020-10-26 09:47;52,08;16,54
2020-10-26 10:02;52,57;16,24
2020-10-26 10:17;52,57;16,24
2020-10-26 10:32;52,57;16,24
2020-10-26 10:47;52,57;16,24
2020-10-26 11:02;52,57;16,24
2020-10-26 11:17;52,57;16,24
2020-10-26 11:32;52,57;16,24
2020-10-26 11:47;52,57;16,24
2020-10-26 12:02;52,57;16,24
2020-10-26 12:17;52,57;16,24
2020-10-26 12:32;52,57;16,24
2020-10-26 12:47;52,57;16,24
2020-10-26 13:02;52,57;16,24
2020-10-26 13:17;53,07;16,24
2020-10-26 13:32;52,57;16,24
2020-10-26 13:47;53,07;16,54
2020-10-26 14:02;53,07;16,54
2020-10-26 14:17;53,07;16,54
2020-10-26 14:32;53,07;16,54
2020-10-26 14:47;53,07;16,54
2020-10-26 15:02;53,07;16,54
2020-10-26 15:17;53,07;16,83
2020-10-26 15:32;53,07;16,83
2020-10-26 15:47;53,07;16,83
2020-10-26 16:02;53,07;16,54
2020-10-26 16:17;53,07;16,54
2020-10-26 16:32;53,07;16,83
2020-10-26 16:47;53,07;16,83
2020-10-26 17:02;53,07;16,83
2020-10-26 17:17;53,07;16,83
2020-10-26 17:32;53,07;16,83
2020-10-26 17:47;53,07;16,83
2020-10-26 18:02;53,07;16,83
2020-10-26 18:17;53,07;16,83
2020-10-26 18:32;53,07;16,83
2020-10-26 18:47;53,07;16,83
2020-10-26 19:02;53,07;16,83
2020-10-26 19:17;53,07;16,83
2020-10-26 19:32;53,07;16,83
2020-10-26 19:47;53,07;16,83
2020-10-26 20:02;53,57;16,54
2020-10-26 20:17;53,57;16,54
2020-10-26 20:32;53,57;16,54
2020-10-26 20:47;53,57;16,83
2020-10-26 21:02;53,57;16,83
2020-10-26 21:17;53,57;16,83
2020-10-26 21:32;53,57;16,83
2020-10-26 21:47;53,57;17,13
2020-10-26 22:02;53,57;17,13
2020-10-26 22:17;53,57;17,13
2020-10-26 22:32;53,57;17,13
2020-10-26 22:47;53,57;17,13
2020-10-26 23:02;53,57;17,13
2020-10-26 23:17;53,57;17,13
2020-10-26 23:32;53,57;17,13
2020-10-26 23:47;53,57;17,13
2020-10-27 00:02;53,57;17,13
2020-10-27 00:17;53,57;17,13
2020-10-27 00:32;53,57;17,13
2020-10-27 00:47;53,57;17,13
2020-10-27 01:02;53,57;17,13
2020-10-27 01:17;53,57;17,13
2020-10-27 01:32;53,57;17,13
2020-10-27 01:47;53,57;17,13
2020-10-27 02:02;53,57;17,13
2020-10-27 02:17;54,06;17,13
2020-10-27 02:32;54,06;17,42
2020-10-27 02:47;53,57;17,13
2020-10-27 03:02;53,57;17,13
2020-10-27 03:17;53,57;17,13
2020-10-27 03:32;53,57;16,83
2020-10-27 03:47;53,57;16,83
2020-10-27 04:02;53,57;16,83
2020-10-27 04:17;53,57;16,83
2020-10-27 04:32;53,57;16,83
2020-10-27 04:47;53,57;16,83
2020-10-27 05:02;53,57;16,83
2020-10-27 05:17;53,57;16,83
2020-10-27 05:32;53,57;16,83
2020-10-27 05:47;53,57;16,83
2020-10-27 06:02;53,57;16,83
2020-10-27 06:17;53,57;16,83
2020-10-27 06:32;53,57;16,83
